"","OID","URBAN_CENTER","TYPE_I_ROADS","SLOPE","PROTEC_AREAS","PRECIPITATION","ELEVATION","DRAINS","NDVI"
"739",739,5275.99267578125,566.038879394531,4.27966690063477,12763.86328125,101.166664123535,195,1116.06457519531,0.261948317289352
"740",740,4302.150390625,1771.0166015625,3.35964870452881,13188.3017578125,96.5,190,1290.34875488281,0.208655118942261
"741",741,10190.6865234375,17187.90625,35.3144187927246,0,113.166664123535,1462,360,0.386031001806259
"742",742,3064.26171875,3733.76489257812,4.74576568603516,4548.2412109375,102.5,325,254.558441162109,0.218058913946152
"743",743,5568.21337890625,778.267333984375,2.52093386650085,15638.318359375,102.75,194,5373.60205078125,0.192246735095978
"744",744,3316.458984375,4497.3994140625,0.840789139270783,14020.4033203125,99.25,188,742.765075683594,0.197155922651291
"745",745,1850.54040527344,2011.56652832031,30.5773429870605,10115.740234375,106.75,607,2117.28588867187,0.135746851563454
"746",746,1986.35339355469,6069.34912109375,4.74564075469971,9222.158203125,104.083335876465,454,780,0.138003945350647
"747",747,1243.10095214844,1394.5966796875,8.88444328308106,9163.1708984375,101.166664123535,331,1149.82604980469,0.230713725090027
"748",748,5768.119140625,646.219787597656,3.36627435684204,15069.349609375,102.25,192,5975.4248046875,0.18367774784565
"749",749,9623.3154296875,13803.716796875,22.1327228546143,1752.62658691406,110.75,871,403.608734130859,0.368888556957245
"750",750,2663.08081054687,3057.64624023438,0,8943.220703125,102.083335876465,381,1530,0.137704491615295
"751",751,3766.1650390625,6146.77978515625,4.74566555023193,14944.2158203125,94.0833358764649,187,1213.42492675781,0.226391389966011
"752",752,1591.13171386719,6758.52783203125,4.75516796112061,9049.5634765625,107.166664123535,447,331.36083984375,0.157316565513611
"753",753,3844.8017578125,3737.37866210937,7.11235523223877,11766.8095703125,108.5,633,3395.17309570313,0.136898249387741
"754",754,3760.66479492188,4206.53076171875,4.20506238937378,6143.77734375,108.916664123535,396,1755.70495605469,0.274660229682922
"755",755,6979.43408203125,10306.4296875,7.72068881988525,4010.5859375,108.75,1163,276.586334228516,0.16425296664238
"756",756,5825.40966796875,7309.41845703125,23.4713764190674,3900,102.583335876465,715,180,0.252693951129913
"757",757,5044.72998046875,5777.62939453125,14.0583972930908,4568.0849609375,106.916664123535,364,42.4264068603516,0.251073747873306
"758",758,4803.3740234375,5751.0087890625,3.03484535217285,12898.53515625,95.8333358764648,179,646.219787597656,0.185284242033958
"759",759,1897.60375976563,1140,18.9464988708496,10828.046875,109.833335876465,398,1106.34533691406,0.199902698397636
"760",760,2382.12084960937,1590,10.5365610122681,11216.1494140625,109.833335876465,423,1302.49755859375,0.136444598436356
"761",761,11137.4365234375,16121.28125,35.6430816650391,0,117.5,1215,1158.01550292969,0.266280621290207
"762",762,5656.0146484375,268.328155517578,2.38161492347717,14705.8154296875,98.5833358764648,189,6594.88427734375,0.181080237030983
"763",763,2937.24365234375,2455.05590820312,3.46950626373291,9764.3896484375,91,232,342.052612304687,0.190280139446259
"764",764,10675.322265625,14967.9560546875,26.5333385467529,720,114.083335876465,1035,313.209197998047,0.247136890888214
"765",765,2541.6923828125,1542.01171875,0,10032.0283203125,90,216,563.648803710938,0.151095882058144
"766",766,3607.24267578125,3966.01806640625,4.28789186477661,8427.6513671875,95.8333358764648,262,956.713134765625,0.216592878103256
"767",767,5705.5234375,3225.52319335937,4.75493860244751,13999.203125,103.916664123535,238,4777.44677734375,0.193784117698669
"768",768,6418.94873046875,7809.513671875,29.4627590179443,4419.3779296875,102.583335876465,645,301.496276855469,0.268436580896378
"769",769,5809.8623046875,5618.896484375,0,11685.259765625,101.166664123535,188,1173.45642089844,0.321587979793549
"770",770,5298.546875,4015.29565429688,1.88316524028778,10985.1220703125,96.1666641235352,196,174.928558349609,0.33725380897522
"771",771,3622.43017578125,2539.3896484375,2.38149952888489,10017.708984375,90.5833358764648,201,510,0.149075075984001
"772",772,6890.6025390625,8578.63671875,34.1113815307617,4650.0966796875,103.416664123535,857,933.380981445313,0.263650000095367
"773",773,1110.4052734375,258.069763183594,4.5273642539978,8760.66796875,86.9166641235352,226,874.642761230469,0.136627808213234
"774",774,2914.9443359375,2975.44946289063,20.9211235046387,8186.04296875,97.75,340,120,0.172106057405472
"775",775,8085.98779296875,9595.9677734375,32.0132179260254,5426.9326171875,118.25,952,721.248901367188,0.257577002048492
"776",776,618.4658203125,1140.39465332031,5.3127326965332,9816.923828125,104,275,240,0.164565593004227
"777",777,3054.70141601563,5579.8388671875,2.38135409355164,10976.26953125,103.083335876465,175,1689.08264160156,0.213845491409302
"778",778,3348.86547851562,335.410186767578,2.52564167976379,12802.65625,97.8333358764649,172,4279.91845703125,0.188783571124077
"779",779,792.590698242188,1116.46765136719,5.31264352798462,7290.98779296875,91.5833358764649,259,484.664825439453,0.181095406413078
"780",780,5313.7275390625,5259.505859375,4.75451946258545,11158.14453125,105.25,186,429.534637451172,0.31710484623909
"781",781,3702.17504882812,6274.591796875,0.842362940311432,11014.9443359375,95.8333358764648,177,1494.59020996094,0.238264292478561
"782",782,2591.3125,67.0820388793945,6.70833921432495,12855.201171875,103.166664123535,182,2912.47314453125,0.185851231217384
"783",783,2820,256.320098876953,1.8830064535141,12646.4853515625,110.25,177,3599.125,0.203726351261139
"784",784,2580,980.866943359375,10.4382781982422,10547.7626953125,114.083335876465,290,1722.84643554688,0.176247358322144
"785",785,12688.5810546875,15925.3662109375,34.8147125244141,0,115.083335876465,1703,637.808776855469,0.19452728331089
"786",786,3205.51098632812,882.326477050781,0,11838.18359375,103.666664123535,168,4350,0.239737391471863
"787",787,13788.58203125,17149.193359375,21.4209327697754,0,123.833335876465,1814,351.140991210938,0.183698296546936
"788",788,3179.71704101562,573.149169921875,18.4016208648682,13395.4951171875,105.333335876465,256,3218.40014648437,0.236727595329285
"789",789,5255.48291015625,5681.4169921875,27.791166305542,4764.24169921875,105.083335876465,621,381.837677001953,0.30778905749321
"790",790,2531.40283203125,2942.44799804687,26.5297164916992,5334.013671875,95.5833358764648,430,228.473190307617,0.269010931253433
"791",791,3730.1474609375,3676.19360351562,1.68426954746246,9568.306640625,103.75,189,1053.42297363281,0.255041420459747
"792",792,5494.58837890625,6516.01123046875,0,9780.64453125,105,171,829.758972167969,0.145001977682114
"793",793,218.403289794922,573.149169921875,1.88291716575623,5917.609375,98,264,648.999206542969,0.270027697086334
"794",794,878.236877441406,174.928558349609,0,7800,106.916664123535,263,1063.20275878906,0.135202303528786
"795",795,3828.96850585937,174.928558349609,7.11090040206909,10543.8369140625,99.75,221,1900.447265625,0.357633233070374
"796",796,420,882.836364746094,11.3081073760986,5486.63818359375,98,266,823.771789550781,0.257700175046921
"797",797,10710.671875,12051.52734375,29.7229309082031,3132.09204101563,107.416664123535,782,276.586334228516,0.196442499756813
"798",798,1487.3466796875,1176.1376953125,2.38114595413208,6829.794921875,105.5,282,725.603210449219,0.132669910788536
"799",799,241.867736816406,848.528137207031,4.20421886444092,5592.7275390625,87.25,250,342.052612304687,0.249585494399071
"800",800,2219.39184570313,2160.20825195312,2.52537322044373,7230.435546875,91,203,120,0.282139331102371
"801",801,730.547729492188,1736.11633300781,5.11012411117554,11048.23046875,100.25,181,1523.22021484375,0.356576532125473
"802",802,10356.4326171875,10757.625,14.125226020813,2889.04833984375,113.25,804,882.326477050781,0.285194367170334
"803",803,3289.7568359375,3643.85791015625,12.9590291976929,4024.92236328125,107.083335876465,415,429.534637451172,0.24520568549633
"804",804,13605.6533203125,16375.0537109375,27.8905353546143,0,111.75,1284,161.554946899414,0.263397961854935
"805",805,579.396240234375,4861.4814453125,4.28695058822632,8464.3076171875,103.416664123535,162,379.473327636719,0.116762883961201
"806",806,2935.09790039062,1308.01379394531,5.31192493438721,7995.2109375,101.916664123535,226,403.608734130859,0.383577138185501
"807",807,3945.08544921875,1200,1.68410623073578,8766.0078125,104.333335876465,215,174.928558349609,0.356878638267517
"808",808,14653.1806640625,16924.17578125,17.3563385009766,0,127.5,1590,641.326721191406,0.196009263396263
"809",809,4247.94091796875,4666.90478515625,5.31170177459717,2482.03540039062,114.583335876465,371,0,0.300004124641418
"810",810,814.984680175781,3789.03686523437,2.3809027671814,9363.701171875,99.0833358764649,176,123.693168640137,0.300030261278152
"811",811,3760.66479492188,2665.95190429687,35.878002166748,8855.0830078125,106.166664123535,306,1020.44110107422,0.221448421478271
"812",812,8681.669921875,9032.83984375,12.3271579742432,740.9453125,116.833335876465,863,134.164077758789,0.402104943990707
"813",813,4165.5732421875,2601.01904296875,15.1658601760864,8348.8984375,106.916664123535,353,1050,0.225679591298103
"814",814,3415.259765625,3466.52563476562,0.842190623283386,6590.17431640625,97.75,188,94.8683319091797,0.430164933204651
"815",815,2919.88012695312,3352.76000976563,14.8204030990601,1863.86694335938,110.916664123535,284,256.320098876953,0.15384615957737
"816",816,4280.654296875,3115.38110351563,17.0078926086426,6966.46240234375,111.75,411,1811.21508789063,0.216217413544655
"817",817,3514.6123046875,5618.255859375,1.88255405426025,5731.177734375,100.5,160,84.8528137207031,0.303379327058792
"818",818,174.928558349609,509.116882324219,2.52498483657837,3168.0908203125,101.583335876465,223,150,0.178268492221832
"819",819,12223.591796875,12574.3310546875,26.5544033050537,807.217468261719,117.416664123535,1270,308.868896484375,0.24569246172905
"820",820,4554.66796875,4561.57861328125,26.7124671936035,1230,113.666664123535,709,635.688598632813,0.257227033376694
"821",821,7049.04248046875,7467.52978515625,35.0699462890625,0,119.75,639,228.473190307617,0.255420506000519
"822",822,1415.09716796875,1391.68957519531,5.87473678588867,5901.77099609375,97.25,206,379.473327636719,0.355221688747406
"823",823,3979.158203125,4941.35595703125,0.842130243778229,5066.4482421875,103.333335876465,157,361.247833251953,0.258691370487213
"824",824,4950,4320.20849609375,2.38070702552795,4486.98095703125,101.5,166,560.446228027344,0.306316643953323
"825",825,3088.68896484375,3376.16650390625,5.31110048294067,5130.78955078125,106.666664123535,208,1566.04602050781,0.167557314038277
"826",826,4448.20166015625,4512.48291015625,3.03366351127625,4628.27197265625,103.416664123535,159,330,0.344001770019531
"827",827,2248.599609375,2581.04638671875,10.0371770858765,2028.05322265625,98.5833358764648,382,240,0.266813844442368
"828",828,1717.35266113281,5181.0615234375,19.99733543396,8696.5859375,112.083335876465,305,2619.63745117187,0.134991034865379
"829",829,2808.16674804687,6215.5048828125,0,6385.4912109375,96.25,156,488.364624023438,0.442437559366226
"830",830,4513.2802734375,5050.88134765625,0,5166.01416015625,104.416664123535,154,848.528137207031,0.29400822520256
"831",831,6119.19091796875,6277.53125,15.3544359207153,785.175109863281,108.833335876465,843,540.832702636719,0.287919551134109
"832",832,152.970581054688,967.470947265625,1.88246285915375,4131.404296875,90.1666641235352,250,120,0.236205026507378
"833",833,10361.6455078125,10746.2412109375,18.7441101074219,0,130.5,984,30,0.375273704528809
"834",834,8119.42138671875,8558.154296875,24.2240676879883,0,122,921,632.850708007813,0.208798721432686
"835",835,3072.62109375,3014.96264648437,5.10893964767456,4530.2978515625,96.9166641235352,182,536.656311035156,0.178770780563355
"836",836,920.271728515625,593.9697265625,4.89858627319336,5075.32275390625,94.1666641235352,217,600,0.268024444580078
"837",837,5032.13671875,3024.20239257812,2.38057398796082,3181.98046875,102.5,172,510,0.325164943933487
"838",838,530.754150390625,551.543273925781,0.842084050178528,4263.90673828125,98.6666641235352,236,192.093734741211,0.229857087135315
"839",839,3468.73168945312,4253.86865234375,6.54868030548096,5766.40283203125,97.1666641235352,178,1129.69018554688,0.167825818061829
"840",840,364.965759277344,6869.2138671875,0,7664.16357421875,103.25,159,2321.65893554687,0.392935663461685
"841",841,1309.73278808594,2197.384765625,2.66112399101257,2809.4482421875,102.333335876465,279,742.765075683594,0.281571477651596
"842",842,6259.00927734375,6081.42236328125,10.5319662094116,0,108.583335876465,629,330,0.237028747797012
"843",843,14036.666015625,14382.8017578125,12.9560842514038,0,111.333335876465,1789,630.7138671875,0.34730663895607
"844",844,2314.86499023437,4440,0,5880.07666015625,110.333335876465,173,0,0.187705814838409
"845",845,4248.15234375,4668.92919921875,5.10879468917847,240,108.583335876465,446,381.837677001953,0.312867403030395
"846",846,3215.6025390625,1444.99133300781,2.66100907325745,1667.36315917969,109.25,185,295.465728759766,0.370114773511887
"847",847,7941.1650390625,7812.27880859375,22.9368572235107,0,104,993,180,0.299780607223511
"848",848,10954.232421875,11388.072265625,22.4961948394775,0,114.25,1381,218.403289794922,0.218691229820251
"849",849,1771.0166015625,1233.28833007813,5.3105320930481,1719.44763183594,108.166664123535,196,600.74951171875,0.309942811727524
"850",850,6259.65673828125,6330.6396484375,18.2772655487061,0,105.416664123535,744,931.933471679688,0.393739938735962
"851",851,5930.0673828125,1753.90991210938,4.89816474914551,1871.09594726563,111.333335876465,158,445.982055664063,0.169828906655312
"852",852,7321.044921875,7379.39013671875,33.3743095397949,0,94.8333358764648,1190,134.164077758789,0.338352262973785
"853",853,1306.98120117188,1463.86474609375,2.52454590797424,2642.72583007812,100.416664123535,234,1306.98120117188,0.273775637149811
"854",854,5870.19580078125,6307.138671875,28.3866100311279,0,102.5,761,553.172668457031,0.319111108779907
"855",855,684.105224609375,740.9453125,4.52520561218262,1471.22399902344,102.25,211,637.808776855469,0.236728325486183
"856",856,890.449340820313,5344.12744140625,2.38029074668884,7043.294921875,102.25,152,450.998901367188,0.167020455002785
"857",857,11024.8671875,11483.888671875,10.0356311798096,0,119.083335876465,1584,496.588348388672,0.393008172512054
"858",858,0,180,2.52444744110107,912.414367675781,104.833335876465,226,30,0.322981834411621
"859",859,4119.5146484375,4412.34619140625,21.2610931396484,483.735473632813,105.416664123535,499,1075.40686035156,0.325554072856903
"860",860,2991.13696289063,1761.84558105469,1.88208377361298,764.852905273438,114.166664123535,192,510.881591796875,0.231336250901222
"861",861,12355.9580078125,12814.35546875,12.8771944046021,0,131,2074,674.166137695313,0.356187850236893
"862",862,424.264068603516,1259.28552246094,4.52482509613037,810,103,245,390,0.290299713611603
"863",863,9165.0859375,9396.275390625,33.6257591247559,0,97.75,1099,607.453674316406,0.227790042757988
"864",864,3636.0693359375,6004.2734375,2.38012766838074,7145.10302734375,109.583335876465,141,823.771789550781,0.436745494604111
"865",865,4879.22119140625,3380.42895507812,1.68347251415253,4260.6337890625,102.416664123535,145,930,0.220924332737923
"866",866,2637.61254882812,1875.419921875,4.75198411941528,0,111.75,211,1012.02764892578,0.236886069178581
"867",867,9505.0302734375,9903.0908203125,22.3653602600098,0,97.25,1326,1092.01647949219,0.298872172832489
"868",868,2688.81005859375,4244.443359375,16.570764541626,271.661560058594,105.666664123535,447,270,0.263395100831985
"869",869,10506.5546875,10624.6171875,30.3532829284668,0,110.25,1020,127.279220581055,0.202102601528168
"870",870,9157.2265625,9735.2197265625,15.6205415725708,0,97.25,1482,1050.42846679688,0.334828168153763
"871",871,10433.833984375,10717.224609375,38.2983703613281,0,98.1666641235352,1078,600,0.282100260257721
"872",872,13249.8486328125,13309.3203125,46.6510162353516,0,130.25,1834,611.88232421875,0.221837863326073
"873",873,2442.00732421875,2757.71655273437,12.2413110733032,0,106.5,283,1290,0.282977253198624
"874",874,3387.87548828125,1523.22021484375,0,3086.5029296875,105.916664123535,149,573.149169921875,0.209300667047501
"875",875,2250,256.320098876953,1.88192307949066,2187.53295898437,108.666664123535,157,939.148559570313,0.261520087718964
"876",876,3863.94873046875,2464.56884765625,0,4635.169921875,109.666664123535,145,150,0.24897637963295
"877",877,2400.1875,3811.88940429687,3.36373519897461,5950.14306640625,111.666664123535,134,509.116882324219,0.147058829665184
"878",878,1358.30773925781,1475.80480957031,4.20199203491211,1056.83483886719,102,186,836.779541015625,0.15889847278595
"879",879,14808.7001953125,14853.12109375,32.9910507202148,0,130.75,1678,212.132034301758,0.25849324464798
"880",880,2928.49780273438,3291.94482421875,4.20185518264771,0,108.916664123535,305,201.246124267578,0.202976405620575
"881",881,120,4827.29736328125,4.28468036651611,8562.412109375,98.4166641235352,135,509.116882324219,0.170812889933586
"882",882,391.152130126953,502.891632080078,2.6603307723999,1789.21765136719,99.6666641235352,191,60,0.168947502970696
"883",883,1916.71594238281,3261.1806640625,5.37481164932251,6588.33056640625,108.916664123535,136,375.89892578125,0.331133961677551
"884",884,4090.79443359375,6054.42822265625,35.2414131164551,0,111.5,856,531.601379394531,0.265286713838577
"885",885,1384.23266601563,960.468627929687,4.20177555084229,3097.12768554687,109.5,157,975.807373046875,0.227106109261513
"886",886,16318.59375,16293.12109375,26.0321483612061,0,112.583335876465,2022,216.333084106445,0.419894754886627
"887",887,2058.0087890625,750,6.75569868087769,3237.36010742188,107.25,161,1230,0.272618561983109
"888",888,1364.587890625,6894.51953125,1.68318498134613,9098.708984375,99.1666641235352,134,483.735473632813,0.194028735160828
"889",889,2601.01904296875,169.705627441406,0.841781198978424,4633.71337890625,104.25,163,90,0.206229329109192
"890",890,4167.7333984375,6104.4658203125,10.1678972244263,0,111.583335876465,555,42.4264068603516,0.370678752660751
"891",891,15611.447265625,15833.208984375,30.0393581390381,0,133,1952,750,0.302841514348984
"892",892,8178.5634765625,10045.0283203125,28.4592895507812,0,99.5833358764648,1486,212.132034301758,0.356419205665588
"893",893,5058.62646484375,6355.04541015625,18.6874351501465,807.774719238281,120.25,508,305.941162109375,0.334571301937103
"894",894,2533.00219726562,1340.63415527344,5.30867719650269,4562.46630859375,99.3333358764648,171,1039.66345214844,0.271078884601593
"895",895,13360.1083984375,14955.3232421875,49.4836692810059,0,97.5833358764649,2204,695.844787597656,0.363251298666
"896",896,14633.728515625,16164.4609375,28.6062660217285,0,107.25,1699,108.166542053223,0.284816890954971
"897",897,1442.49780273437,3252.19921875,2.37939763069153,10970.2001953125,100.583335876465,129,84.8528137207031,0.341060757637024
"898",898,1087.06030273438,1008.46417236328,8.232985496521,6032.984375,102.666664123535,162,271.661560058594,0.393641293048859
"899",899,2561.44482421875,2162.08227539062,0,9642.001953125,106.916664123535,135,597.745788574219,0.241939306259155
"900",900,10972.6201171875,12880.345703125,43.1369934082031,0,110.666664123535,1878,488.364624023438,0.443127810955048
"901",901,16868.912109375,18064.111328125,41.5357666015625,0,109.416664123535,1956,379.473327636719,0.339245170354843
"902",902,2694.16040039063,2683.61694335937,4.7505316734314,7881.83984375,118.5,138,1771.0166015625,0.435595214366913
"903",903,2802.23120117187,4212.9443359375,17.5951995849609,4522.94140625,116.416664123535,662,1380,0.207894071936607
"904",904,2236.35864257812,5155.201171875,5.10636615753174,3756.83374023437,119.083335876465,618,0,0.249295458197594
"905",905,10375.8369140625,12451.8427734375,42.7880401611328,0,105.916664123535,1550,134.164077758789,0.242973417043686
"906",906,13563.0859375,15220.6767578125,4.75037717819214,0,100.25,2327,123.693168640137,0.358713209629059
"907",907,1585.18139648438,4703.21142578125,2.37923955917358,11452.8115234375,103.666664123535,123,0,0.342397540807724
"908",908,11558.8798828125,13142.7734375,28.4459362030029,0,104.5,1955,360,0.294583171606064
"909",909,5677.05908203125,979.489685058594,4.28368949890137,8938.69140625,89,145,300,0.182165518403053
"910",910,6643.83154296875,9660.2333984375,30.5627765655518,0,108.833335876465,1282,697.7822265625,0.351720333099365
"911",911,735.459045410156,6385.4912109375,2.37919950485229,5177.58642578125,115.75,563,150,0.249739900231361
"912",912,7443.44677734375,10260.0439453125,32.6868286132812,0,110.75,1363,870,0.356161504983902
"913",913,18065.705078125,19187.29296875,23.0740699768066,0,95.5,2378,384.187469482422,0.284902453422546
"914",914,2043.5263671875,2164.16259765625,1.88131189346313,8903.078125,106.25,134,90,0.304048895835876
"915",915,2874.05639648437,7708.6572265625,22.9628353118896,2397.7490234375,117.416664123535,1266,563.648803710938,0.158232927322388
"916",916,1535.87109375,7179.03173828125,28.034107208252,3703.14721679687,111.166664123535,855,768.374938964844,0.28504091501236
"917",917,2830.9892578125,4980.5419921875,2.37912178039551,10867.2080078125,103.583335876465,128,742.765075683594,0.227477982640266
"918",918,12060.9326171875,12965.5888671875,36.1197814941406,0,105.416664123535,2198,403.608734130859,0.27237269282341
"919",919,5913.72998046875,3594.49584960937,3.03165769577026,8529.396484375,114.416664123535,209,758.946655273438,0.258002519607544
"920",920,6511.72802734375,8555.26171875,27.6954898834229,0,107,1224,254.558441162109,0.394047677516937
"921",921,13567.166015625,14237.8681640625,32.6167373657227,0,116.666664123535,2397,853.287780761719,0.267532467842102
"922",922,4995.51806640625,648.999206542969,2.52315735816956,11201.25390625,96.4166641235352,138,849.588134765625,0.134623527526855
"923",923,7455.4677734375,8930.7841796875,57.3411102294922,0,119.083335876465,1722,276.586334228516,0.364579707384109
"924",924,692.603759765625,6346.7548828125,6.10368871688843,6279.1083984375,116,561,379.473327636719,0.290900051593781
"925",925,6618.51953125,1734.04150390625,2.52315998077393,9282.03125,92.0833358764648,146,1470,0.189540803432465
"926",926,6208.76806640625,1189.83190917969,5.37303018569946,9641.58203125,93.5,141,1705.78430175781,0.224704250693321
"927",927,3548.88720703125,6051.52880859375,16.2152805328369,6935.77685546875,115.916664123535,707,1124.49987792969,0.263308882713318
"928",928,7279.86962890625,3066.4638671875,1.88114929199219,8140.7861328125,101.166664123535,167,1771.0166015625,0.252946496009827
"929",929,12045.8876953125,12719.611328125,21.5109634399414,0,102,2169,134.164077758789,0.427869141101837
"930",930,4767.35791015625,4890.091796875,5.37275362014771,13155.23046875,NA,121,150,0.231197774410248
"931",931,3848.42822265625,4942.7216796875,30.5902976989746,5781.60009765625,108.833335876465,453,268.328155517578,0.263846904039383
"932",932,5657.923828125,4902.49951171875,NA,13948.322265625,NA,130,60,0.15948386490345
"933",933,3543.17651367188,4373.93408203125,30.6592884063721,3100.61279296875,113.666664123535,918,90,0.351993888616562
"934",934,7339.7685546875,1502.69763183594,2.37883591651916,8859.7578125,102.5,153,1140,0.237334787845612
"935",935,4268.1259765625,3866.74291992187,2.37876319885254,4541.40966796875,110.166664123535,520,566.038879394531,0.266515374183655
"936",936,4451.84228515625,4966.78955078125,11.1772184371948,763.675354003906,114.833335876465,1234,0,0.421906918287277
"937",937,8879.2900390625,2687.63842773437,31.529052734375,7862.63330078125,111.916664123535,232,1380.32604980469,0.207616090774536
"938",938,2601.01904296875,2947.49047851562,20.3820343017578,3687.92626953125,119.083335876465,676,1041.39331054688,0.233737736940384
"939",939,2665.95190429687,3195.80981445312,40.6287155151367,1612.76159667969,114.25,1387,829.758972167969,0.366961270570755
"940",940,12922.724609375,13686.2158203125,24.5793323516846,108.166542053223,107.333335876465,2512,0,0.253589004278183
"941",941,2313.11474609375,2462.376953125,37.796947479248,3120.14428710938,114.416664123535,961,480,0.236320927739143
"942",942,3104.38403320313,3711.4013671875,20.9551181793213,977.189819335938,100.583335876465,1524,752.396179199219,0.365771561861038
"943",943,3843.865234375,4523.7373046875,26.8576622009277,351.140991210938,102.75,1706,690.65185546875,0.362410724163055
"944",944,7221.28125,1830,2.65897130966187,4828.8818359375,118.916664123535,327,192.093734741211,0.286001652479172
"945",945,6299.71435546875,1749.28552246094,15.0022735595703,4032.51782226563,118.916664123535,403,852.76025390625,0.238968208432198
"946",946,1825.07531738281,2220,0,3212.10205078125,116.75,746,674.166137695313,0.226827070116997
"947",947,9761.9921875,10519.6962890625,38.2816047668457,785.175109863281,120.083335876465,1977,108.166542053223,0.348464906215668
"948",948,7488.291015625,8257.033203125,0,942.019104003906,115.916664123535,1770,30,0.226741895079613
"949",949,540.832702636719,690.65185546875,14.1793050765991,3383.09033203125,116.166664123535,792,849.588134765625,0.306260704994202
"950",950,9153.93359375,751.7978515625,8.51731491088867,6960.064453125,108.833335876465,246,180,0.18111115694046
"951",951,5272.66552734375,6037.4580078125,40.4227561950684,670.820373535156,110.666664123535,1684,324.499603271484,0.29714897274971
"952",952,4469.1943359375,450,1.18973100185394,1944.45361328125,113.333335876465,447,150,0.222602739930153
"953",953,5460.74169921875,6240.072265625,24.2498531341553,1745.68041992188,108.333335876465,1349,0,0.316324144601822
"954",954,7182.478515625,7952.66015625,29.5619468688965,1142.36596679688,118.083335876465,2209,648.999206542969,0.279690742492676
"955",955,14278.392578125,15053.455078125,NA,0,NA,2706,234.307495117188,0.174771308898926
"956",956,3910.8310546875,4650.0966796875,32.4428749084473,2867.001953125,121.416664123535,1192,174.928558349609,0.321182548999786
"957",957,8587.4443359375,9351.24609375,31.8436450958252,60,108.75,2620,331.36083984375,0.206796035170555
"958",958,6859.51171875,1321.36291503906,21.5318069458008,5256.9384765625,111.666664123535,306,30,0.258511453866959
"959",959,3956.4755859375,4603.41162109375,43.7148933410645,3921.86181640625,113.416664123535,1609,982.700378417969,0.360412418842316
"960",960,12449.4580078125,13194.8857421875,25.6127090454102,0,111.666664123535,2994,432.666168212891,0.309905260801315
"961",961,4736.77099609375,5316.85986328125,21.3535385131836,3453.65014648437,106.083335876465,2126,1275.61755371094,0.340122193098068
"962",962,9210.048828125,9908.9052734375,52.5326919555664,0,110.333335876465,2839,335.410186767578,0.30215859413147
"963",963,169.705627441406,3018.09545898438,4.74787139892578,1755.70495605469,116.75,757,67.0820388793945,0.213482350111008
"964",964,6555.25732421875,4740.0947265625,11.2929210662842,6358.08935546875,119.416664123535,410,1527.93981933594,0.181109145283699
"965",965,780,4839.3076171875,12.8652038574219,4083.74829101563,111.083335876465,894,212.132034301758,0.362177640199661
"966",966,9031.9931640625,5132.1923828125,18.9024219512939,8684.158203125,117,298,1437.81079101563,0.171982541680336
"967",967,10153.880859375,10776.140625,37.1587066650391,700.357055664063,101.5,2162,276.586334228516,0.394234001636505
"968",968,12404.6640625,13054.171875,36.5731506347656,0,105.25,3245,240,0.216755375266075
"969",969,10270.345703125,11050.4296875,10.5199422836304,930,103.083335876465,2333,469.574279785156,0.354106932878494
"970",970,6661.486328125,8948.75390625,12.630352973938,1963.10974121094,124.25,1869,201.246124267578,0.28055813908577
"971",971,3334.1865234375,7802.826171875,27.4296722412109,5864.21337890625,108.5,1133,453.982391357422,NA
"972",972,11913.060546875,13050.8623046875,24.0593929290771,576.281188964844,107.5,2240,30,0.261661916971207
"973",973,4960.26220703125,8185.658203125,14.3795185089111,3443.080078125,122.916664123535,1701,1950.23071289063,0.331130683422089
"974",974,9159.2412109375,11294.5517578125,36.7726669311523,362.491394042969,99.9166641235352,2377,930,0.334205359220505
"975",975,13281.193359375,15062.8984375,20.4883136749268,182.482879638672,109.583335876465,2542,339.411254882812,0.244585126638412
"976",976,7334.064453125,11431.732421875,26.0390434265137,2300.82592773438,125.333335876465,1694,360,0.31171703338623
"977",977,9737.9921875,13215.162109375,24.1934623718262,1251.7587890625,111.916664123535,1929,636.396118164063,0.33162459731102
"978",978,8952.072265625,12538.27734375,22.5455799102783,1306.98120117188,114.333335876465,2009,150,0.309380203485489
"979",979,11733.3369140625,14508.8388671875,42.8700180053711,0,99.1666641235352,2701,902.496520996094,0.294402748346329
"980",980,15461.296875,17357.45703125,33.7982330322266,0,109.666664123535,3108,1519.07861328125,0.121670044958591
"981",981,14364.080078125,17160.943359375,4.74588537216187,0,94.3333358764648,3337,2307.076171875,0.14119578897953
"982",982,9827.64453125,14040.8330078125,25.8520393371582,979.489685058594,98.0833358764648,2216,60,0.347849905490875
"983",983,15012.2353515625,17776.412109375,14.8195009231567,0,104.25,3336,2648.50903320312,0.105467110872269
"984",984,10975.4091796875,15455.125,27.767391204834,474.341644287109,98,2418,1549.87097167969,0.344778746366501
"985",985,12751.94140625,16981.6953125,28.4696636199951,0,101.75,2802,2200.04541015625,0.269643664360046
"986",986,12082.5537109375,16729.244140625,33.3081550598145,0,NA,2682,894.986022949219,NA
"987",987,13242.783203125,17937.892578125,28.0387001037598,0,107.416664123535,2770,465.725250244141,0.288127779960632
"988",988,15645.1943359375,19877.689453125,25.1639976501465,0,110.916664123535,2695,4146.73388671875,0.309128552675247
